ORDER_SHOP_CD,volume_total,ca_estime,age_moyen,distance_moyenne,geolife_dominant,emplacement,surface,canal,vol_T,vol_I,vol_M,pct_T,pct_I,pct_M,cout_fonctionnement,marge_estimee,score_rentabilite,rentable,croissance_yoy,vs_mediane,profil_chalandise,decision
83PHSESEYN,1525,305000.0,52.317140874392784,5.728163739390423,Résidence secondaire,CC,133.0,Réseau Partenaire,626,348,551,41.0,22.8,36.1,85000.0,220000.0,3.59,True,14.8,18962.5,Locale (<10km),MAINTENIR
83PHSESTRA,623,124600.0,60.2876254180602,8.672120263870625,Résidence secondaire,CV,54.0,Réseau Partenaire,258,169,196,41.4,27.1,31.5,65000.0,59600.0,1.92,True,0.3,7687.5,Locale (<10km),MAINTENIR
83PHSTTOUL,1,200.0,79.0,0.2976498342409893,Populaire,CV,52.0,Réseau Partenaire,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Locale (<10km),FERMER
83TELCTRAN,1,200.0,,,Rural ouvrier,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
84000FR6-B,21,4200.0,49.666666666666664,5.532053347190025,PériUrbain en croissance,CC,87.0,Agence Distribution,0,0,21,0.0,0.0,100.0,85000.0,-80800.0,0.05,False,33.3,162.5,Locale (<10km),FERMER
84100FR6-5,1622,324400.0,52.344392833443926,4.767060001988916,PériUrbain en croissance,CC,137.0,Agence Distribution,876,305,441,54.0,18.8,27.2,85000.0,239400.0,3.82,True,19.8,20175.0,Locale (<10km),DÉVELOPPER
84130JMX-B,3813,762600.0,49.1764705882353,17.220900359761174,PériUrbain en croissance,CC,128.0,Agence Distribution,2042,646,1125,53.6,16.9,29.5,85000.0,677600.0,8.97,True,12.7,47562.5,Semi-locale (10-20km),MAINTENIR
84200FR6-3,2,400.0,74.0,,Résidence secondaire,,,Agence Distribution,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
84300FR6-4,5,1000.0,67.0,,Résidence secondaire,CV,45.0,Agence Distribution,0,0,5,0.0,0.0,100.0,65000.0,-64000.0,0.02,False,-33.3,-37.5,Inconnu,FERMER
84APVELEPO,153,30600.0,46.0,,PériUrbain en croissance,,,,0,2,151,0.0,1.3,98.7,65000.0,-34400.0,0.47,False,112.2,1812.5,Inconnu,FERMER
84APVEORAN,135,27000.0,53.77477477477478,,PériUrbain en croissance,,,,0,0,135,0.0,0.0,100.0,65000.0,-38000.0,0.42,False,265.5,1587.5,Inconnu,FERMER
84BOULLEPO,2,400.0,49.0,,PériUrbain en croissance,,,,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
84CORIBOLL,1,200.0,59.0,,Rural ouvrier,,,Réseau Concurrentiel,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
84CORIVAI0,2,400.0,69.0,,Rural traditionnel,,,Réseau Concurrentiel,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
84DVICAVAI,2,400.0,49.0,,Urbain classe moyenne,,,Direction des ventes indirectes,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
84GTPROAPT,31,6200.0,60.0,,Résidence secondaire,,,,0,0,31,0.0,0.0,100.0,65000.0,-58800.0,0.1,False,81.8,287.5,Inconnu,FERMER
84GTPROAV1,105,21000.0,50.875,,PériUrbain en croissance,,,,0,0,105,0.0,0.0,100.0,65000.0,-44000.0,0.32,False,138.7,1212.5,Inconnu,FERMER
84GTPROCAR,66,13200.0,53.516129032258064,,PériUrbain en croissance,,,,0,0,66,0.0,0.0,100.0,65000.0,-51800.0,0.2,False,100.0,725.0,Inconnu,FERMER
84GTPROCAV,82,16400.0,51.31884057971015,,PériUrbain en croissance,,,,0,0,82,0.0,0.0,100.0,65000.0,-48600.0,0.25,False,190.5,925.0,Inconnu,FERMER
84GTPROPER,116,23200.0,51.57142857142857,,Rural dynamique,,,,0,0,116,0.0,0.0,100.0,65000.0,-41800.0,0.36,False,46.8,1350.0,Inconnu,FERMER
84MOBIAPTD,1,200.0,69.0,,PériUrbain en croissance,CV,55.0,Réseau Partenaire,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
84MOBIISLE,1,200.0,59.0,,Populaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
84MOBIPERT,2,400.0,59.0,,Pavillonnaire familial,CV,62.0,Réseau Partenaire,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
84PHSEAPT1,685,137000.0,55.28834355828221,67.05482392273942,Résidence secondaire,CV,55.0,Réseau Partenaire,189,204,292,27.6,29.8,42.6,65000.0,72000.0,2.11,True,46.4,8462.5,Régionale (>20km),DÉVELOPPER
84PHSEAVI1,2023,404600.0,49.68429237947123,8.9618303743639,PériUrbain en croissance,CC,87.0,Réseau Partenaire,607,504,912,30.0,24.9,45.1,85000.0,319600.0,4.76,True,32.3,25187.5,Locale (<10km),DÉVELOPPER
84PHSEAVIC,2,400.0,74.0,0.0470830301394173,Populaire,CV,67.0,Réseau Partenaire,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Locale (<10km),FERMER
84PHSEAVIG,3,600.0,65.66666666666667,,PériUrbain en croissance,,,,0,0,3,0.0,0.0,100.0,65000.0,-64400.0,0.01,False,,-62.5,Inconnu,FERMER
84PHSECAR1,1257,251400.0,52.34738617200674,72.51009916735957,PériUrbain en croissance,CV,153.0,Réseau Partenaire,459,295,503,36.5,23.5,40.0,65000.0,186400.0,3.87,True,11.3,15612.5,Régionale (>20km),MAINTENIR
84PHSECAVA,1250,250000.0,53.273648648648646,37.62772192292219,PériUrbain en croissance,CV,136.0,Réseau Partenaire,377,331,542,30.2,26.5,43.4,65000.0,185000.0,3.85,True,48.5,15525.0,Régionale (>20km),DÉVELOPPER
84PHSEPERT,1672,334400.0,50.5282181357007,39.6208053866382,Rural dynamique,CC,161.0,Réseau Partenaire,546,403,723,32.7,24.1,43.2,85000.0,249400.0,3.93,True,20.9,20800.0,Régionale (>20km),DÉVELOPPER
84PHSEPONT,1,200.0,89.0,,Rural traditionnel,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
85000BFB-5,6,1200.0,50.666666666666664,702.1980966549642,Populaire,CC,169.0,Agence Distribution,4,1,1,66.7,16.7,16.7,85000.0,-83800.0,0.01,False,-50.0,-25.0,Régionale (>20km),FERMER
85101FC7-4,1,200.0,69.0,,Résidence secondaire,,,Agence Distribution,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
85302FC7-2,7,1400.0,54.714285714285715,774.4025907962643,Rural dynamique,CV,183.0,Agence Distribution,4,0,3,57.1,0.0,42.9,65000.0,-63600.0,0.02,False,-83.3,-12.5,Régionale (>20km),FERMER
85340KG8-5,8,1600.0,47.0,774.2451800856237,Résidence secondaire,CC,139.0,Agence Distribution,3,1,4,37.5,12.5,50.0,85000.0,-83400.0,0.02,False,-40.0,0.0,Régionale (>20km),FERMER
85PHSEBOUF,2,400.0,39.0,,Rural traditionnel,CC,98.0,Réseau Partenaire,1,0,1,50.0,0.0,50.0,85000.0,-84600.0,0.0,False,0.0,-75.0,Inconnu,FERMER
85PHSEFONT,2,400.0,44.0,682.2905506298964,Urbain classe moyenne,CV,156.0,Réseau Partenaire,0,1,1,0.0,50.0,50.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Régionale (>20km),FERMER
85PHSEHERB,3,600.0,49.0,686.2505784776848,Rural ouvrier,CV,86.0,Réseau Partenaire,1,0,2,33.3,0.0,66.7,65000.0,-64400.0,0.01,False,-50.0,-62.5,Régionale (>20km),FERMER
85PHSELUCO,4,800.0,35.666666666666664,,Résidence secondaire,CC,99.0,Réseau Partenaire,2,1,1,50.0,25.0,25.0,85000.0,-84200.0,0.01,False,0.0,-50.0,Inconnu,FERMER
86000FN4-9,16,3200.0,49.666666666666664,473.7947356824484,Rural dynamique,CC,140.0,Agence Distribution,12,0,4,75.0,0.0,25.0,85000.0,-81800.0,0.04,False,66.7,100.0,Régionale (>20km),FERMER
86100FN4-1,2,400.0,54.0,,PériUrbain en croissance,CV,111.0,Agence Distribution,2,0,0,100.0,0.0,0.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
86PAEPOIT1,36,7200.0,52.333333333333336,,Pavillonnaire familial,,,Proactif Home,31,5,0,86.1,13.9,0.0,65000.0,-57800.0,0.11,False,700.0,350.0,Inconnu,FERMER
86PHSEPOIT,5,1000.0,51.0,538.1472254797504,Populaire,CC,148.0,Réseau Partenaire,3,0,2,60.0,0.0,40.0,85000.0,-84000.0,0.01,False,50.0,-37.5,Régionale (>20km),FERMER
87033FK5-1,9,1800.0,57.75,436.4521094664189,PériUrbain en croissance,CV,164.0,Agence Distribution,5,2,2,55.6,22.2,22.2,65000.0,-63200.0,0.03,False,-50.0,12.5,Régionale (>20km),FERMER
87PHSELIBO,4,800.0,49.0,,Urbain familial aisé,CC,144.0,Réseau Partenaire,2,0,2,50.0,0.0,50.0,85000.0,-84200.0,0.01,False,-100.0,-50.0,Inconnu,FERMER
87PHSELIM1,2,400.0,49.0,,Pavillonnaire familial,CC,133.0,Réseau Partenaire,0,0,2,0.0,0.0,100.0,85000.0,-84600.0,0.0,False,,-75.0,Inconnu,FERMER
87PHSESTJU,3,600.0,52.333333333333336,,Résidence secondaire,CC,91.0,Réseau Partenaire,1,0,2,33.3,0.0,66.7,85000.0,-84400.0,0.01,False,-50.0,-62.5,Inconnu,FERMER
88000LVU-5,13,2600.0,58.166666666666664,512.9309463603182,Résidence secondaire,CC,115.0,Agence Distribution,6,6,1,46.2,46.2,7.7,85000.0,-82400.0,0.03,False,60.0,62.5,Régionale (>20km),FERMER
88100FE1-1,8,1600.0,50.25,529.7414603105589,Résidence secondaire,CV,113.0,Agence Distribution,6,1,1,75.0,12.5,12.5,65000.0,-63400.0,0.02,False,-66.7,0.0,Régionale (>20km),FERMER
88APVESTDI,1,200.0,,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
88PHSEVITT,3,600.0,52.333333333333336,523.4372951431678,PériUrbain en croissance,CV,150.0,Réseau Partenaire,2,0,1,66.7,0.0,33.3,65000.0,-64400.0,0.01,False,-100.0,-62.5,Régionale (>20km),FERMER
89000FM9-4,18,3600.0,59.0,542.5033643484139,Résidence secondaire,CC,241.0,Agence Distribution,11,3,4,61.1,16.7,22.2,85000.0,-81400.0,0.04,False,-71.4,125.0,Régionale (>20km),FERMER
89100FM9-1,11,2200.0,58.0,571.863893597334,Pavillonnaire familial,CC,137.0,Agence Distribution,6,0,5,54.5,0.0,45.5,85000.0,-82800.0,0.03,False,20.0,37.5,Régionale (>20km),FERMER
89MOBIIGNY,1,200.0,59.0,,Résidence secondaire,CC,85.0,Réseau Partenaire,0,0,1,0.0,0.0,100.0,85000.0,-84800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
89PHSEAVAL,5,1000.0,57.0,516.8385200431626,Résidence secondaire,CC,67.0,Réseau Partenaire,3,1,1,60.0,20.0,20.0,85000.0,-84000.0,0.01,False,-75.0,-37.5,Régionale (>20km),FERMER
89PHSEJOIG,2,400.0,69.0,575.2114931189205,Urbain classe moyenne,CC,72.0,Réseau Partenaire,0,1,1,0.0,50.0,50.0,85000.0,-84600.0,0.0,False,0.0,-75.0,Régionale (>20km),FERMER
90025FF8-2,10,2000.0,58.0,466.3612476914013,Résidence secondaire,CV,104.0,Agence Distribution,5,1,4,50.0,10.0,40.0,65000.0,-63000.0,0.03,False,133.3,25.0,Régionale (>20km),FERMER
91140AHI-5,12,2400.0,55.36363636363637,680.2973754341807,Résidence secondaire,CC,155.0,Agence Distribution,8,2,2,66.7,16.7,16.7,85000.0,-82600.0,0.03,False,-28.6,50.0,Régionale (>20km),FERMER
91290FS8-1,9,1800.0,64.0,655.6867296557687,Pavillonnaire familial,CC,136.0,Agence Distribution,9,0,0,100.0,0.0,0.0,85000.0,-83200.0,0.02,False,-20.0,12.5,Régionale (>20km),FERMER
91309FW6-2,1,200.0,59.0,627.0957487106864,Urbain familial aisé,CC,86.0,Agence Distribution,0,0,1,0.0,0.0,100.0,85000.0,-84800.0,0.0,False,-100.0,-87.5,Régionale (>20km),FERMER
91440FW6-5,5,1000.0,55.0,631.8857438831894,Rural dynamique,CC,126.0,Agence Distribution,3,1,1,60.0,20.0,20.0,85000.0,-84000.0,0.01,False,-100.0,-37.5,Régionale (>20km),FERMER
91APVEBRE1,1,200.0,59.0,,PériUrbain en croissance,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
91PHSEETAM,4,800.0,46.5,658.5042673268449,Résidence secondaire,CV,104.0,,3,1,0,75.0,25.0,0.0,65000.0,-64200.0,0.01,False,0.0,-50.0,Régionale (>20km),FERMER
91PHSEVIGN,7,1400.0,54.714285714285715,,Résidence secondaire,CC,102.0,Réseau Partenaire,2,2,3,28.6,28.6,42.9,85000.0,-83600.0,0.02,False,-60.0,-12.5,Inconnu,FERMER
91PHSEVILL,6,1200.0,59.0,618.0719763976169,Urbain classe moyenne,CC,84.0,Réseau Partenaire,2,1,3,33.3,16.7,50.0,85000.0,-83800.0,0.01,False,-50.0,-25.0,Régionale (>20km),FERMER
91PHSEVIRY,2,400.0,54.0,669.2830418822388,Rural ouvrier,CC,184.0,Réseau Partenaire,1,1,0,50.0,50.0,0.0,85000.0,-84600.0,0.0,False,-100.0,-75.0,Régionale (>20km),FERMER
92100FH6-0,35,7000.0,60.333333333333336,687.2286962845272,Résidence secondaire,CV,94.0,Agence Distribution,18,8,9,51.4,22.9,25.7,65000.0,-58000.0,0.11,False,69.2,337.5,Régionale (>20km),FERMER
92120FP7-3,27,5400.0,65.0,662.3809993292509,Résidence secondaire,CV,147.0,Agence Distribution,21,1,5,77.8,3.7,18.5,65000.0,-59600.0,0.08,False,70.0,237.5,Régionale (>20km),FERMER
92130FH6-2,20,4000.0,53.44444444444444,657.8981152797935,Résidence secondaire,CV,179.0,Agence Distribution,15,3,2,75.0,15.0,10.0,65000.0,-61000.0,0.06,False,-46.2,150.0,Régionale (>20km),FERMER
92200FR8-2,23,4600.0,59.0,687.8266835005265,Résidence secondaire,CV,62.0,Agence Distribution,14,3,6,60.9,13.0,26.1,65000.0,-60400.0,0.07,False,9.1,187.5,Régionale (>20km),FERMER
92300FR8-3,26,5200.0,57.4,692.5025357151417,Urbain classe moyenne,CV,89.0,Agence Distribution,16,4,6,61.5,15.4,23.1,65000.0,-59800.0,0.08,False,-26.7,225.0,Régionale (>20km),FERMER
92390GA2-1,12,2400.0,45.666666666666664,692.4059237723875,Rural ouvrier,CC,102.0,Agence Distribution,5,1,6,41.7,8.3,50.0,85000.0,-82600.0,0.03,False,100.0,50.0,Régionale (>20km),FERMER
92400FS7-7,32,6400.0,48.25925925925926,685.6180771851743,Résidence secondaire,CC,195.0,Agence Distribution,20,1,11,62.5,3.1,34.4,85000.0,-78600.0,0.08,False,-31.6,300.0,Régionale (>20km),FERMER
92603FX4-0,14,2800.0,57.46153846153846,694.577375278542,Résidence secondaire,CV,188.0,Agence Distribution,11,2,1,78.6,14.3,7.1,65000.0,-62200.0,0.04,False,33.3,75.0,Régionale (>20km),FERMER
92APPLDEFE,1,200.0,39.0,,Urbain familial aisé,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
92APVEMON1,2,400.0,44.0,,Résidence secondaire,,,,0,0,2,0.0,0.0,100.0,65000.0,-64600.0,0.01,False,0.0,-75.0,Inconnu,FERMER
92BAGFICT2,2,400.0,59.0,,Populaire,,,Service Client Home,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
92FIBREDMF,211,42200.0,57.86255924170616,,PériUrbain en croissance,,,Porte A Porte,0,211,0,0.0,100.0,0.0,65000.0,-22800.0,0.65,False,-92.3,2537.5,Inconnu,FERMER
92FIBREIMP,784,156800.0,53.70663265306123,,PériUrbain en croissance,,,Porte A Porte,0,784,0,0.0,100.0,0.0,65000.0,91800.0,2.41,True,64.9,9700.0,Inconnu,DÉVELOPPER
92PAEBOUL1,2541,508200.0,51.33464566929134,,Urbain classe moyenne,,,Proactif Home,0,2534,7,0.0,99.7,0.3,65000.0,443200.0,7.82,True,299.2,31662.5,Inconnu,DÉVELOPPER
92PHSEPUTO,1,200.0,,,Résidence secondaire,CC,270.0,Réseau Partenaire,0,0,1,0.0,0.0,100.0,85000.0,-84800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
92SIMPROSE,16,3200.0,55.25,,Populaire,,,Porte A Porte,0,16,0,0.0,100.0,0.0,65000.0,-61800.0,0.05,False,200.0,100.0,Inconnu,FERMER
93100FV7-2,1,200.0,59.0,,Urbain défavorisé,CC,113.0,Agence Distribution,0,0,1,0.0,0.0,100.0,85000.0,-84800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
93110FV7-1,19,3800.0,51.5,671.2327666480867,Populaire,CC,246.0,Agence Distribution,12,0,7,63.2,0.0,36.8,85000.0,-81200.0,0.04,False,-73.3,137.5,Régionale (>20km),FERMER
93290FX5-5,14,2800.0,46.69230769230769,659.6789222034569,Rural dynamique,CC,121.0,Agence Distribution,10,0,4,71.4,0.0,28.6,85000.0,-82200.0,0.03,False,0.0,75.0,Régionale (>20km),FERMER
93330FU3-4,24,4800.0,43.54545454545455,661.8467894407087,Urbain classe moyenne,CC,126.0,Agence Distribution,13,3,8,54.2,12.5,33.3,85000.0,-80200.0,0.06,False,-28.6,200.0,Régionale (>20km),FERMER
93600FU3-6,7,1400.0,57.57142857142857,690.796705433592,Résidence secondaire,CC,159.0,Agence Distribution,5,1,1,71.4,14.3,14.3,85000.0,-83600.0,0.02,False,33.3,-12.5,Régionale (>20km),FERMER
93APVESEP5,1,200.0,29.0,,Populaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
93PHSEMOGA,3,600.0,39.0,692.2916133115477,Populaire,CC,113.0,Réseau Partenaire,1,1,1,33.3,33.3,33.3,85000.0,-84400.0,0.01,False,,-62.5,Régionale (>20km),FERMER
93PHSEVHE,3,600.0,69.0,,Urbain classe moyenne,,,Réseau Partenaire,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,100.0,-62.5,Inconnu,FERMER
94000FV5-6,21,4200.0,59.0,668.3458862002076,Résidence secondaire,CC,373.0,Agence Distribution,17,2,2,81.0,9.5,9.5,85000.0,-80800.0,0.05,False,-38.5,162.5,Régionale (>20km),FERMER
94100FIDSC,16,3200.0,60.25,,PériUrbain en croissance,,,Service Client Home,0,16,0,0.0,100.0,0.0,65000.0,-61800.0,0.05,False,-100.0,100.0,Inconnu,FERMER
94205FW8-4,23,4600.0,48.523809523809526,681.0275293928534,Rural ouvrier,CC,130.0,Agence Distribution,16,0,7,69.6,0.0,30.4,85000.0,-80400.0,0.05,False,-46.7,187.5,Régionale (>20km),FERMER
943003I4-I,22,4400.0,57.57142857142857,659.4499831260914,Résidence secondaire,CV,123.0,Agence Distribution,16,2,4,72.7,9.1,18.2,65000.0,-60600.0,0.07,False,0.0,175.0,Régionale (>20km),FERMER
94430FV5-1,21,4200.0,58.473684210526315,604.0426238581375,Pavillonnaire familial,CC,129.0,Agence Distribution,15,2,4,71.4,9.5,19.0,85000.0,-80800.0,0.05,False,10.0,162.5,Régionale (>20km),FERMER
94APVECRE1,1,200.0,69.0,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
94PHSEBERC,2,400.0,39.0,,Résidence secondaire,CC,123.0,Réseau Partenaire,1,0,1,50.0,0.0,50.0,85000.0,-84600.0,0.0,False,-100.0,-75.0,Inconnu,FERMER
94PHSENOGE,6,1200.0,45.0,683.6745990977345,Urbain classe moyenne,CV,43.0,Réseau Partenaire,3,1,2,50.0,16.7,33.3,65000.0,-63800.0,0.02,False,-100.0,-25.0,Régionale (>20km),FERMER
95001FP8-1,16,3200.0,55.875,717.8575263733843,Pavillonnaire familial,CC,235.0,Agence Distribution,13,0,3,81.2,0.0,18.8,85000.0,-81800.0,0.04,False,28.6,100.0,Régionale (>20km),FERMER
95150FM4-1,7,1400.0,56.142857142857146,,Rural dynamique,CC,138.0,Agence Distribution,6,0,1,85.7,0.0,14.3,85000.0,-83600.0,0.02,False,150.0,-12.5,Inconnu,FERMER
95290PF0-5,6,1200.0,69.0,717.6611662880221,Rural traditionnel,CC,104.0,Agence Distribution,5,0,1,83.3,0.0,16.7,85000.0,-83800.0,0.01,False,100.0,-25.0,Régionale (>20km),FERMER
95570FK8-7,4,800.0,64.0,,Résidence secondaire,CC,100.0,Agence Distribution,3,0,1,75.0,0.0,25.0,85000.0,-84200.0,0.01,False,-100.0,-50.0,Inconnu,FERMER
95880FK8-1,1,200.0,39.0,590.1412232576607,PériUrbain en croissance,CV,69.0,Agence Distribution,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Régionale (>20km),FERMER
95APVEFRA2,1,200.0,69.0,,PériUrbain en croissance,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
95PHSEENGH,3,600.0,59.0,697.3782848658489,Populaire,CV,69.0,Réseau Partenaire,0,1,2,0.0,33.3,66.7,65000.0,-64400.0,0.01,False,100.0,-62.5,Régionale (>20km),FERMER
95PHSEERMO,2,400.0,49.0,,Populaire,CC,110.0,Réseau Partenaire,2,0,0,100.0,0.0,0.0,85000.0,-84600.0,0.0,False,-100.0,-75.0,Inconnu,FERMER
95PHSESTBR,3,600.0,52.333333333333336,704.4442262747351,Rural ouvrier,CC,70.0,Réseau Partenaire,1,0,2,33.3,0.0,66.7,85000.0,-84400.0,0.01,False,-50.0,-62.5,Régionale (>20km),FERMER
95TELDERAG,1,200.0,,,Populaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
97410ENF-4,2,400.0,49.0,,Populaire,,,Agence Distribution,2,0,0,100.0,0.0,0.0,65000.0,-64600.0,0.01,False,,-75.0,Inconnu,FERMER
97416SLP-1,4,800.0,55.666666666666664,,Pavillonnaire familial,,,Agence Distribution,4,0,0,100.0,0.0,0.0,65000.0,-64200.0,0.01,False,0.0,-50.0,Inconnu,FERMER
97420SCO-6,3,600.0,42.333333333333336,,Populaire,,,Agence Distribution,3,0,0,100.0,0.0,0.0,65000.0,-64400.0,0.01,False,100.0,-62.5,Inconnu,FERMER
97438SAI-4,1,200.0,69.0,,Résidence secondaire,,,Agence Distribution,1,0,0,100.0,0.0,0.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
97480M3M-5,1,200.0,59.0,,Populaire,,,Agence Distribution,1,0,0,100.0,0.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
97490STC-1,3,600.0,39.0,,Populaire,,,Agence Distribution,3,0,0,100.0,0.0,0.0,65000.0,-64400.0,0.01,False,100.0,-62.5,Inconnu,FERMER
97600KAW-3,2,400.0,54.0,,Urbain classe moyenne,,,Agence Distribution,2,0,0,100.0,0.0,0.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
ACTICHATAC,22,4400.0,44.0,,Populaire,,,Service Client Home,0,22,0,0.0,100.0,0.0,65000.0,-60600.0,0.07,False,166.7,175.0,Inconnu,FERMER
ACTIPOCHAT,1,200.0,69.0,,Résidence secondaire,,,Service Client Home,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
AGP-PARNAS,1,200.0,,,Résidence secondaire,,,,0,0,1,0.0,0.0,100.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
AGPNCEQU03,58,11600.0,54.51724137931034,,Résidence secondaire,,,Service Client Home,0,58,0,0.0,100.0,0.0,65000.0,-53400.0,0.18,False,122.2,625.0,Inconnu,FERMER
AGPNDFEQ12,1,200.0,59.0,,Résidence secondaire,,,Indéterminé,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,,-87.5,Inconnu,FERMER
AGPRAADP01,4,800.0,89.0,,Pavillonnaire familial,,,,0,4,0,0.0,100.0,0.0,65000.0,-64200.0,0.01,False,,-50.0,Inconnu,FERMER
AGPRAAEQ31,2,400.0,44.0,,Pavillonnaire familial,,,Service Client Home,0,2,0,0.0,100.0,0.0,65000.0,-64600.0,0.01,False,-100.0,-75.0,Inconnu,FERMER
AGPRMEPECC,3,600.0,39.0,,Rural dynamique,,,Indéterminé,0,3,0,0.0,100.0,0.0,65000.0,-64400.0,0.01,False,,-62.5,Inconnu,FERMER
AGPRMEQU04,29,5800.0,48.310344827586206,,Populaire,,,Service Client Home,0,29,0,0.0,100.0,0.0,65000.0,-59200.0,0.09,False,90.0,262.5,Inconnu,FERMER
AGPRMEQU06,15,3000.0,51.666666666666664,,Résidence secondaire,,,Service Client Home,0,15,0,0.0,100.0,0.0,65000.0,-62000.0,0.05,False,14.3,87.5,Inconnu,FERMER
AGPRMEQU25,28,5600.0,44.0,,Urbain classe moyenne,,,Service Client Home,0,28,0,0.0,100.0,0.0,65000.0,-59400.0,0.09,False,150.0,250.0,Inconnu,FERMER
AGPRMEQU27,5,1000.0,51.0,,Pavillonnaire familial,,,Service Client Home,0,5,0,0.0,100.0,0.0,65000.0,-64000.0,0.02,False,-75.0,-37.5,Inconnu,FERMER
AGPRMEQU30,34,6800.0,47.8235294117647,,Pavillonnaire familial,,,Service Client Home,0,27,7,0.0,79.4,20.6,65000.0,-58200.0,0.1,False,42.9,325.0,Inconnu,FERMER
AGPRMEQU31,5,1000.0,51.0,,Rural dynamique,,,Service Client Home,0,5,0,0.0,100.0,0.0,65000.0,-64000.0,0.02,False,-100.0,-37.5,Inconnu,FERMER
AGPRMEQU33,7,1400.0,60.42857142857143,,Populaire,,,Service Client Home,0,7,0,0.0,100.0,0.0,65000.0,-63600.0,0.02,False,-100.0,-12.5,Inconnu,FERMER
AGPRMEQU37,27,5400.0,44.92592592592592,,PériUrbain en croissance,,,Service Client Home,0,27,0,0.0,100.0,0.0,65000.0,-59600.0,0.08,False,7.7,237.5,Inconnu,FERMER
AGPSOMEQ13,1,200.0,59.0,,Pavillonnaire familial,,,,0,1,0,0.0,100.0,0.0,65000.0,-64800.0,0.0,False,-100.0,-87.5,Inconnu,FERMER
AGPSOMEQ27,101,20200.0,52.0,,Résidence secondaire,,,Service Client Home,0,97,4,0.0,96.0,4.0,65000.0,-44800.0,0.31,False,19.6,1162.5,Inconnu,FERMER
ARVCTCHOME,1433,286600.0,50.20027913468248,,Résidence secondaire,,,Service Client Home,0,1433,0,0.0,100.0,0.0,65000.0,221600.0,4.41,True,-8.2,17812.5,Inconnu,MAINTENIR
ARVLENOCOR,8,1600.0,50.25,,PériUrbain en croissance,,,Service Client Home,0,8,0,0.0,100.0,0.0,65000.0,-63400.0,0.02,False,-66.7,0.0,Inconnu,FERMER
